,year,night,frame,channel,path
2416,05,289,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/289/05_289_015_001_25_B.fits
2417,05,326,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/326/05_326_005_001_25_R.fits
2418,05,326,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/326/05_326_012_001_25_R.fits
2419,05,326,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/326/05_326_005_001_25_B.fits
2420,05,326,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/326/05_326_012_001_25_B.fits
2421,05,321,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_005_001_25_R.fits
2422,05,321,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_010_001_25_R.fits
2423,05,321,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_015_001_25_R.fits
2424,05,321,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_020_001_25_R.fits
2425,05,321,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_025_001_25_R.fits
2426,05,321,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_030_001_25_R.fits
2427,05,321,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_005_001_25_B.fits
2428,05,321,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_010_001_25_B.fits
2429,05,321,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_015_001_25_B.fits
2430,05,321,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_020_001_25_B.fits
2431,05,321,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_025_001_25_B.fits
2432,05,321,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/321/05_321_030_001_25_B.fits
2433,05,286,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_006_001_25_R.fits
2434,05,286,011,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_011_001_25_R.fits
2435,05,286,016,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_016_001_25_R.fits
2436,05,286,021,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_021_001_25_R.fits
2437,05,286,026,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_026_001_25_R.fits
2438,05,286,031,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_031_001_25_R.fits
2439,05,286,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_006_001_25_B.fits
2440,05,286,011,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_011_001_25_B.fits
2441,05,286,016,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_016_001_25_B.fits
2442,05,286,021,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_021_001_25_B.fits
2443,05,286,026,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_026_001_25_B.fits
2444,05,286,031,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/286/05_286_031_001_25_B.fits
2445,05,301,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/301/05_301_015_001_25_R.fits
2446,05,301,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/301/05_301_005_001_25_R.fits
2447,05,301,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/301/05_301_010_001_25_R.fits
2448,05,301,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/301/05_301_020_001_25_R.fits
2449,05,301,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/301/05_301_005_001_25_B.fits
2450,05,301,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/301/05_301_010_001_25_B.fits
2451,05,301,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/301/05_301_015_001_25_B.fits
2452,05,301,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/301/05_301_020_001_25_B.fits
2453,05,339,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_005_001_25_R.fits
2454,05,339,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_010_001_25_R.fits
2455,05,339,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_015_001_25_R.fits
2456,05,339,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_020_001_25_R.fits
2457,05,339,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_025_001_25_R.fits
2458,05,339,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_030_001_25_R.fits
2459,05,339,035,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_035_001_25_R.fits
2460,05,339,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_005_001_25_B.fits
2461,05,339,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_010_001_25_B.fits
2462,05,339,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_015_001_25_B.fits
2463,05,339,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_020_001_25_B.fits
2464,05,339,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_025_001_25_B.fits
2465,05,339,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_030_001_25_B.fits
2466,05,339,035,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/339/05_339_035_001_25_B.fits
2467,05,304,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/304/05_304_005_001_25_R.fits
2468,05,304,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/304/05_304_010_001_25_R.fits
2469,05,304,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/304/05_304_015_001_25_R.fits
2470,05,304,041,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/304/05_304_041_001_25_R.fits
2471,05,304,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/304/05_304_005_001_25_B.fits
2472,05,304,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/304/05_304_010_001_25_B.fits
2473,05,304,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/304/05_304_015_001_25_B.fits
2474,05,304,041,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/304/05_304_041_001_25_B.fits
2475,05,331,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_005_001_25_R.fits
2476,05,331,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_015_001_25_R.fits
2477,05,331,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_010_001_25_R.fits
2478,05,331,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_020_001_25_R.fits
2479,05,331,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_025_001_25_R.fits
2480,05,331,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_030_001_25_R.fits
2481,05,331,035,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_035_001_25_R.fits
2482,05,331,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_005_001_25_B.fits
2483,05,331,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_010_001_25_B.fits
2484,05,331,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_015_001_25_B.fits
2485,05,331,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_020_001_25_B.fits
2486,05,331,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_025_001_25_B.fits
2487,05,331,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_030_001_25_B.fits
2488,05,331,035,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/331/05_331_035_001_25_B.fits
2489,05,329,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_005_001_25_R.fits
2490,05,329,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_010_001_25_R.fits
2491,05,329,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_020_001_25_R.fits
2492,05,329,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_030_001_25_R.fits
2493,05,329,035,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_035_001_25_R.fits
2494,05,329,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_015_001_25_R.fits
2495,05,329,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_025_001_25_R.fits
2496,05,329,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_005_001_25_B.fits
2497,05,329,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_010_001_25_B.fits
2498,05,329,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_015_001_25_B.fits
2499,05,329,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_020_001_25_B.fits
2500,05,329,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_025_001_25_B.fits
2501,05,329,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_030_001_25_B.fits
2502,05,329,035,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/329/05_329_035_001_25_B.fits
2503,05,334,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/334/05_334_005_001_25_R.fits
2504,05,334,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/334/05_334_005_001_25_B.fits
2505,05,341,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_015_001_25_R.fits
2506,05,341,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_020_001_25_R.fits
2507,05,341,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_025_001_25_R.fits
2508,05,341,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_030_001_25_R.fits
2509,05,341,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_005_001_25_R.fits
2510,05,341,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_010_001_25_R.fits
2511,05,341,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_005_001_25_B.fits
2512,05,341,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_010_001_25_B.fits
2513,05,341,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_015_001_25_B.fits
2514,05,341,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_020_001_25_B.fits
2515,05,341,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_025_001_25_B.fits
2516,05,341,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/341/05_341_030_001_25_B.fits
2517,05,281,019,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_019_001_25_R.fits
2518,05,281,014,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_014_001_25_R.fits
2519,05,281,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_009_001_25_R.fits
2520,05,281,024,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_024_001_25_R.fits
2521,05,281,029,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_029_001_25_R.fits
2522,05,281,034,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_034_001_25_R.fits
2523,05,281,034,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_034_001_25_B.fits
2524,05,281,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_009_001_25_B.fits
2525,05,281,024,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_024_001_25_B.fits
2526,05,281,029,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_029_001_25_B.fits
2527,05,281,014,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_014_001_25_B.fits
2528,05,281,019,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/281/05_281_019_001_25_B.fits
2529,05,276,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_005_001_25_R.fits
2530,05,276,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_010_001_25_R.fits
2531,05,276,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_015_001_25_R.fits
2532,05,276,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_020_001_25_R.fits
2533,05,276,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_025_001_25_R.fits
2534,05,276,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_030_001_25_R.fits
2535,05,276,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_005_001_25_B.fits
2536,05,276,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_010_001_25_B.fits
2537,05,276,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_015_001_25_B.fits
2538,05,276,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_020_001_25_B.fits
2539,05,276,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_025_001_25_B.fits
2540,05,276,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/276/05_276_030_001_25_B.fits
2541,05,299,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_005_001_25_R.fits
2542,05,299,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_010_001_25_R.fits
2543,05,299,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_015_001_25_R.fits
2544,05,299,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_025_001_25_R.fits
2545,05,299,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_030_001_25_R.fits
2546,05,299,035,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_035_001_25_R.fits
2547,05,299,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_020_001_25_R.fits
2548,05,299,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_025_001_25_B.fits
2549,05,299,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_005_001_25_B.fits
2550,05,299,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_010_001_25_B.fits
2551,05,299,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_015_001_25_B.fits
2552,05,299,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_020_001_25_B.fits
2553,05,299,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_030_001_25_B.fits
2554,05,299,035,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/299/05_299_035_001_25_B.fits
2555,05,319,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_005_001_25_R.fits
2556,05,319,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_010_001_25_R.fits
2557,05,319,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_015_001_25_R.fits
2558,05,319,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_020_001_25_R.fits
2559,05,319,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_025_001_25_R.fits
2560,05,319,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_030_001_25_R.fits
2561,05,319,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_015_001_25_B.fits
2562,05,319,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_030_001_25_B.fits
2563,05,319,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_005_001_25_B.fits
2564,05,319,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_010_001_25_B.fits
2565,05,319,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_020_001_25_B.fits
2566,05,319,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/319/05_319_025_001_25_B.fits
2567,05,309,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_030_001_25_R.fits
2568,05,309,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_005_001_25_R.fits
2569,05,309,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_010_001_25_R.fits
2570,05,309,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_015_001_25_R.fits
2571,05,309,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_020_001_25_R.fits
2572,05,309,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_025_001_25_R.fits
2573,05,309,035,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_035_001_25_R.fits
2574,05,309,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_005_001_25_B.fits
2575,05,309,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_010_001_25_B.fits
2576,05,309,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_015_001_25_B.fits
2577,05,309,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_020_001_25_B.fits
2578,05,309,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_025_001_25_B.fits
2579,05,309,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_030_001_25_B.fits
2580,05,309,035,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/309/05_309_035_001_25_B.fits
2581,05,294,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/294/05_294_005_001_25_R.fits
2582,05,294,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/294/05_294_010_001_25_R.fits
2583,05,294,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/294/05_294_015_001_25_R.fits
2584,05,294,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/294/05_294_020_001_25_R.fits
2585,05,294,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/294/05_294_005_001_25_B.fits
2586,05,294,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/294/05_294_010_001_25_B.fits
2587,05,294,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/294/05_294_015_001_25_B.fits
2588,05,294,020,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/294/05_294_020_001_25_B.fits
2589,05,291,005,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/291/05_291_005_001_25_R.fits
2590,05,291,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/291/05_291_010_001_25_R.fits
2591,05,291,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/291/05_291_015_001_25_R.fits
2592,05,291,020,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/291/05_291_020_001_25_R.fits
2593,05,291,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/291/05_291_025_001_25_R.fits
2594,05,291,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/291/05_291_030_001_25_R.fits
2595,05,291,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/291/05_291_010_001_25_B.fits
2596,05,291,005,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/05/291/05_291_005_001_25_B.fits
